City of Sunnyvale,,,,
Report Number,Date,Violation Code,race,Sex
T509094,7/31/2019,21453A 12500A,Hispanic,Male
T509095,7/31/2019,231235A,Other Asian,Male
T509096,7/31/2019,52011C 26710,Other Asian,Male
T509097,7/31/2019,24409A,Other Asian,Male
T509098,7/31/2019,24400A1,Other Asian,Male
T509099,7/31/2019,24409A,White,Female
T509189,7/31/2019,22450A,White,Male
T509527,7/31/2019,22450A 146012A 16028A,Hispanic,Male
T509528,7/31/2019,22101D,White,Male
T509529,7/31/2019,231235A,Asian Indian,Male
T509530,7/31/2019,22450A 4000A1,Hispanic,Female
E228829,8/1/2019,27315D1,White,M
E228830,8/1/2019,21453A,Hispanic,M
E228831,8/1/2019,231235A,Asian Indian,M
E228832,8/1/2019,231235A,White,M
E228833,8/1/2019,231235A,Other Asian,F
E228834,8/1/2019,21955,Hispanic,M
E228836,8/1/2019,231235A,Other Asian,F
T503736,8/1/2019,5201F2,Hispanic,Male
T506917,8/1/2019,146015A 16028A 4000A1,Hispanic,Male
T507681,8/1/2019,21453A,Other,Male
T507922,8/1/2019,26710,Hispanic,Male
T507923,8/1/2019,22450A,Other,Male
T507924,8/1/2019,38300,Hispanic,Male
T508283,8/1/2019,21453A,Asian Indian,Male
T508423,8/1/2019,24400,Hispanic,Male
T508742,8/1/2019,4000A1,Other Asian,Male
T509190,8/1/2019,12500A 16028A,White,Male
T509358,8/1/2019,4000A1 16028A,Other Asian,Male
T509359,8/1/2019,22450A,Other Asian,Male
T509360,8/1/2019,22450A,Other Asian,Female
T509361,8/1/2019,21955,Asian Indian,Female
T509362,8/1/2019,21461A,Other Asian,Female
T509363,8/1/2019,22450A,Black,Female
T509400,8/1/2019,38300,Other Asian,Male
T509401,8/1/2019,22450A,Hispanic,Female
T509402,8/1/2019,22102,Other Asian,Male
T509403,8/1/2019,38300,White,Female
T509404,8/1/2019,38300,Asian Indian,Female
T509405,8/1/2019,22450A,Black,Male
T509781,8/1/2019,4000A1,Other Asian,Male
E228837,8/2/2019,21453C,Other,M
E228838,8/2/2019,22450A,Other Asian,F
E228839,8/2/2019,22450A,White,F
T507725,8/2/2019,21801A,Asian Indian,Male
T509364,8/2/2019,146015A 26708A1,Hispanic,Male
T509406,8/2/2019,22450A,Hispanic,Male
T509407,8/2/2019,22450A,Other,Male
T509408,8/2/2019,22450A,Other,Female
T509409,8/2/2019,38300,Other Asian,Male
T509410,8/2/2019,22450A,White,Male
T509411,8/2/2019,22450A,Other Asian,Female
T509412,8/2/2019,22450A,Hispanic,Male
T509413,8/2/2019,22450A,White,Male
T509414,8/2/2019,38300 12951A,Other,Male
T509415,8/2/2019,22103 146011A,Hispanic,Female
T509416,8/2/2019,14600A,White,Female
T509531,8/2/2019,22450A,White,Male
T509532,8/2/2019,22450A,White,Male
T509533,8/2/2019,22450A,White,Female
T509534,8/2/2019,22450A,Asian Indian,Male
T509535,8/2/2019,22450A,Asian Indian,Female
T509853,8/2/2019,12500A,Hispanic,Male
T509854,8/2/2019,24252A,Hispanic,Male
T506698,8/3/2019,23152A,Asian Indian,Male
T507682,8/3/2019,22400A,White,Male
T508285,8/3/2019,21453A,Asian Indian,Female
T508424,8/3/2019,24603B 4000A1,Asian Indian,Male
T508892,8/3/2019,24603B,White,Male
T509365,8/3/2019,4000A1 16028A,Black,Female
T509366,8/3/2019,4000A1,Asian Indian,Male
T509367,8/3/2019,21453A 4000A1,Other Asian,Female
T509782,8/3/2019,21955,Hispanic,Female
T509626,8/4/2019,4000A1 26710 12500A,Black,Male
E222481,8/5/2019,231235A,,F
E222482,8/5/2019,231235A,,F
E222483,8/5/2019,231235A,,F
E222484,8/5/2019,231235A,,F
E222485,8/5/2019,231235A,,F
E222486,8/5/2019,231235A,,M
E222487,8/5/2019,231235A,,M
E222488,8/5/2019,231235A,,M
E222489,8/5/2019,27153 12500A,,M
E222492,8/5/2019,231235A,,F
E222493,8/5/2019,231235A,,F
E222495,8/5/2019,231235A,,M
E222496,8/5/2019,231235A 12951A,,M
E222497,8/5/2019,231235A 16028A,,M
E222498,8/5/2019,231235A,,M
E223509,8/5/2019,231235A,,F
E223510,8/5/2019,231235A,,M
E223511,8/5/2019,231235A,,M
E223512,8/5/2019,231235A 12951A,,F
E223513,8/5/2019,231235A,,M
E223514,8/5/2019,231235A,,M
E223515,8/5/2019,231235A,,M
E223516,8/5/2019,231235A,,M
E223517,8/5/2019,231235A,,F
E223518,8/5/2019,23123.5A,,M
E223519,8/5/2019,231235A,,M
E223520,8/5/2019,231235A,,M
E223521,8/5/2019,231235A,,M
E223522,8/5/2019,231235A,,M
E223523,8/5/2019,231235A,,M
E229255,8/5/2019,22450A,Other Asian,M
E229256,8/5/2019,21453A,,M
E229257,8/5/2019,22450A,,F
E229258,8/5/2019,22450A,,F
E229259,8/5/2019,22450A,Hispanic,M
E229260,8/5/2019,231235A,,F
E229261,8/5/2019,12500A 21209A,Other,M
E229262,8/5/2019,21209A,,M
E229263,8/5/2019,21209A,,M
E229264,8/5/2019,21209A,,
E232605,8/5/2019,231235A,Other,F
E232606,8/5/2019,21460A,Asian Indian,F
E232607,8/5/2019,23123A,White,F
E232608,8/5/2019,231235A,White,M
E232609,8/5/2019,231235A,Hispanic,F
T509368,8/5/2019,22450A,Other Asian,Male
T509369,8/5/2019,5200A 16028A,Hispanic,Female
T509370,8/5/2019,21461A,Other Asian,Male
T509371,8/5/2019,21801A,,Male
T509966,8/5/2019,16028A 12500A,Hispanic,Male
T509967,8/5/2019,146012A 4000A1 44625,Black,Female
T509981,8/5/2019,21955,Hispanic,Female
T510164,8/5/2019,21453A,White,Male
E222499,8/6/2019,231235A,Unknown,F
E222500,8/6/2019,231235A,Unknown,F
E222601,8/6/2019,231235A,Unknown,F
E222602,8/6/2019,231235A,Unknown,M
E222603,8/6/2019,231235A,Unknown,F
E222604,8/6/2019,231235A,Unknown,M
E222605,8/6/2019,231235A,Unknown,F
E222606,8/6/2019,231235A,Unknown,M
E222607,8/6/2019,231235A,Unknown,F
E222608,8/6/2019,231235A,Unknown,F
E222609,8/6/2019,231235A,Unknown,F
E222610,8/6/2019,231235A 12509D,Unknown,M
E222611,8/6/2019,231235A,Unknown,M
E222612,8/6/2019,231235A,Unknown,F
E222613,8/6/2019,231235A,Unknown,F
E222614,8/6/2019,231235A,Unknown,F
E223524,8/6/2019,231235A,Unknown,F
E223525,8/6/2019,231235A,Unknown,M
E223526,8/6/2019,231235A,Unknown,F
E223527,8/6/2019,231235A,Unknown,F
E223528,8/6/2019,231235A,Unknown,F
E223529,8/6/2019,231235A,Unknown,M
E223530,8/6/2019,231235A 4000A1,Unknown,F
E223531,8/6/2019,231235A,Unknown,F
E223532,8/6/2019,231235A 12951A,Unknown,F
E223533,8/6/2019,231235A,Unknown,M
E223534,8/6/2019,231235A,Unknown,F
E223535,8/6/2019,231235A,Unknown,M
E223536,8/6/2019,231235A,Unknown,M
E223537,8/6/2019,231235A,Unknown,F
E223538,8/6/2019,231235A,Unknown,F
E223539,8/6/2019,231235A,Unknown,M
E223540,8/6/2019,231235A,Unknown,F
E223541,8/6/2019,231235A,Unknown,F
E227666,8/6/2019,22450A,Unknown,F
E227667,8/6/2019,22450A,Unknown,M
E228840,8/6/2019,21460A,Unknown,M
E228841,8/6/2019,21460A,Unknown,M
E228842,8/6/2019,21950A,Unknown,F
E228843,8/6/2019,21950A,Unknown,F
E228844,8/6/2019,22101D,Unknown,M
E228845,8/6/2019,22101D,Unknown,M
E228846,8/6/2019,22450A,Unknown,M
E228847,8/6/2019,22450A,Unknown,M
E228848,8/6/2019,21650A,Unknown,M
E228849,8/6/2019,21650A,Unknown,M
E228850,8/6/2019,22400A,Unknown,F
E228851,8/6/2019,231235A,Unknown,M
E229014,8/6/2019,21453C,Hispanic,F
E231404,8/6/2019,231235A,Unknown,M
T509262,8/6/2019,23109A 16028A,Hispanic,Male
T509328,8/6/2019,21453A,Asian Indian,Male
E222615,8/7/2019,231235A,,F
E222616,8/7/2019,231235A,,M
E222617,8/7/2019,231235A,,M
E222618,8/7/2019,231235A,,M
E222619,8/7/2019,231235A,,F
E222620,8/7/2019,231235A,,M
E222621,8/7/2019,231235A,,M
E222622,8/7/2019,231235A,,M
E222623,8/7/2019,231235A,,M
E222624,8/7/2019,231235A,,F
E222625,8/7/2019,231235A,,F
E222626,8/7/2019,231235A,,M
E222627,8/7/2019,231235A,,F
E222628,8/7/2019,231235A,,F
E222629,8/7/2019,231235A,,M
E222630,8/7/2019,231235A,,F
E222631,8/7/2019,231235A,,M
E222632,8/7/2019,231235A,,F
E222633,8/7/2019,231235A,,F
E222634,8/7/2019,231235A,,F
E223542,8/7/2019,231235A,,F
E223543,8/7/2019,231235A,,F
E223544,8/7/2019,231235A,,F
E223545,8/7/2019,231235A,,M
E223546,8/7/2019,231235A,,F
E223547,8/7/2019,231235A,,F
E223548,8/7/2019,231235A,,F
E223549,8/7/2019,231235A,,M
E223550,8/7/2019,23123.5A,,F
E223551,8/7/2019,231235A,,M
E223552,8/7/2019,231235A,,F
E223553,8/7/2019,231235A,,F
E223554,8/7/2019,231235A,,M
E223555,8/7/2019,231235A,,M
E223556,8/7/2019,231235A,,M
E223557,8/7/2019,231235A 16028A,,F
E223558,8/7/2019,231235A,,F
E223559,8/7/2019,231235A,,F
E223560,8/7/2019,231235A,,F
E229265,8/7/2019,22450A,White,M
E229266,8/7/2019,22450A,White,M
E229267,8/7/2019,22450A,Hispanic,F
E229268,8/7/2019,22450A,Hispanic,F
E229269,8/7/2019,22450A,Other,M
E232611,8/7/2019,4454A,,F
E232612,8/7/2019,22102,,M
E232613,8/7/2019,4454A,,F
T507449,8/7/2019,22450A,Other Asian,Male
T509158,8/7/2019,4000A1,Black,Male
T509223,8/7/2019,22450A,Other Asian,Female
T509224,8/7/2019,12500A 16028A,Hispanic,Male
T509263,8/7/2019,16028A 5200A,Hispanic,Male
E222635,8/8/2019,23123.5A 12500A,,M
E222636,8/8/2019,231235A,,M
E222637,8/8/2019,231235A,,M
E222638,8/8/2019,231235A,,M
E222639,8/8/2019,231235A,,F
E222640,8/8/2019,22107,,F
E222641,8/8/2019,231235A,,M
E222642,8/8/2019,231235A,,F
E222643,8/8/2019,231235A,,F
E222644,8/8/2019,231235A,,F
E222645,8/8/2019,231235A,,F
E222646,8/8/2019,231235A,,F
E222647,8/8/2019,231235A,,M
E222648,8/8/2019,231235A,,F
E222649,8/8/2019,231235A,,F
E222650,8/8/2019,231235A,,F
E222651,8/8/2019,231235A 12500A,,M
E222652,8/8/2019,231235A,,F
E222653,8/8/2019,231235A,,F
E222654,8/8/2019,231235A,,F
E223561,8/8/2019,231235A,,M
E223562,8/8/2019,231235A,,M
E223563,8/8/2019,231235A,,F
E223564,8/8/2019,231235A,,F
E223565,8/8/2019,231235A,,F
E223566,8/8/2019,231235A,,F
E223567,8/8/2019,231235A,,F
E223568,8/8/2019,231235A,,M
E223569,8/8/2019,231235A,,F
E223570,8/8/2019,231235A,,F
E223571,8/8/2019,231235A,,F
E228852,8/8/2019,231235A,White,F
E228853,8/8/2019,231235A,Hispanic,M
E228854,8/8/2019,231235A,Hispanic,F
E228855,8/8/2019,231235A,White,M
E228856,8/8/2019,231235A,White,M
E228857,8/8/2019,231235A,White,F
E228858,8/8/2019,231235A,Hispanic,M
E228859,8/8/2019,231235A 12500A,Hispanic,M
E228860,8/8/2019,27315D1 12500A,Hispanic,M
E228861,8/8/2019,231235A,Other Asian,F
E228862,8/8/2019,231235A,Black,F
E228863,8/8/2019,231235A,Black,F
E228864,8/8/2019,21460A,Hispanic,M
E228865,8/8/2019,231235A,White,F
E231003,8/8/2019,22350 22400A,Other,M
E232018,8/8/2019,22450A,,M
E232019,8/8/2019,23123A,,F
E232020,8/8/2019,22450A,,M
E232021,8/8/2019,22450A,,F
E232022,8/8/2019,22450A,,F
E232023,8/8/2019,22450A,,F
E232024,8/8/2019,22450A,,M
E232025,8/8/2019,22450A,,M
T508072,8/8/2019,21658A,White,Male
T509968,8/8/2019,4454A 24600B 16028A,Other,Male
E223572,8/9/2019,231235A,,F
E223573,8/9/2019,231235A,,M
E223574,8/9/2019,231235A,,M
E223575,8/9/2019,231235A,,F
E223576,8/9/2019,231235A,,F
E223577,8/9/2019,231235A,,F
E223578,8/9/2019,231235A,,M
E223579,8/9/2019,231235A,,M
E223580,8/9/2019,231235A,,F
E223581,8/9/2019,231235A,,M
E223582,8/9/2019,231235A,,M
E223583,8/9/2019,231235A,,M
E223584,8/9/2019,231235A,,M
E223585,8/9/2019,231235A,,M
E223586,8/9/2019,231235A,,M
E223587,8/9/2019,231235A,,M
E223588,8/9/2019,231235A 12500A,,M
E223589,8/9/2019,231235A,,M
E223590,8/9/2019,231235A,,F
E223591,8/9/2019,231235A,,F
E229015,8/9/2019,27315D1,White,M
E229016,8/9/2019,23123A,Other Asian,F
E229017,8/9/2019,21458A,,M
E229018,8/9/2019,22350,Asian Indian,M
E229019,8/9/2019,27400,Asian Indian,M
E229020,8/9/2019,10.08.170,Asian Indian,M
E229021,8/9/2019,23123A,White,M
E229022,8/9/2019,22350,Other Asian,F
E229023,8/9/2019,27315D1,White,F
E229024,8/9/2019,27315D1,Hispanic,M
E229025,8/9/2019,21950A,Other Asian,F
E229026,8/9/2019,22350,White,M
E229270,8/9/2019,22450A,,F
E229271,8/9/2019,22350,,F
E229272,8/9/2019,22450A,,M
E229273,8/9/2019,22450A,,F
E229274,8/9/2019,22450A,,M
E229275,8/9/2019,12500A 21755A,,M
E229276,8/9/2019,21755A,,M
E229277,8/9/2019,21755A,,M
E229278,8/9/2019,21755A,,M
E229279,8/9/2019,21755A,,M
E229280,8/9/2019,21755A,,M
E231608,8/9/2019,22450A,,M
E231609,8/9/2019,22450A,,M
E231610,8/9/2019,21453A,,M
E231611,8/9/2019,214615,Other,M
E231612,8/9/2019,214615,,M
E231614,8/9/2019,214615,Hispanic,M
E231615,8/9/2019,10.56.140,Black,F
E231616,8/9/2019,21955,,M
E231617,8/9/2019,21955,,M
E231619,8/9/2019,22107,Other,M
E231620,8/9/2019,21950A,,F
E231621,8/9/2019,21453A,,M
E232107,8/9/2019,4000A1,,M
E232614,8/9/2019,10.56.140,Other Asian,Female
E232615,8/9/2019,21453A,Asian Indian,F
E232616,8/9/2019,21950A,Other Asian,F
E232617,8/9/2019,231235A,Hispanic,M
E232618,8/9/2019,21453A,Other,M
E232619,8/9/2019,21461A 12500A,Hispanic,F
E232620,8/9/2019,23123A,White,M
E232621,8/9/2019,4000A1,White,M
E232622,8/9/2019,21950A,White,M
E232623,8/9/2019,231235A,White,M
E232624,8/9/2019,21950A,Other Asian,F
T508547,8/9/2019,26708A1,Black,Male
T508819,8/9/2019,12500A,White,Male
T509246,8/9/2019,5200A,Asian Indian,Male
T509247,8/9/2019,5200A 4454A 16028A,Hispanic,Male
T509426,8/9/2019,24250 16028A,Hispanic,Female
T509427,8/9/2019,26709A 24601 24603B,White,Male
T509650,8/9/2019,21658A 4454A 16028A,Hispanic,Male
T509676,8/9/2019,231235A,White,Female
T509702,8/9/2019,22450A,White,Female
T509876,8/9/2019,12500A 16028A,Hispanic,Male
T509192,8/10/2019,27315D1 231235A,White,Male
T509428,8/10/2019,21453A,White,Male
T509453,8/10/2019,20002A,White,Male
T509579,8/10/2019,16028A,Black,Male
E230613,8/11/2019,4000A1 24603B,Hispanic,M
E231622,8/11/2019,4000A1,White,M
T508548,8/11/2019,52011C,White,Male
T508743,8/11/2019,4000A1,Other Asian,Male
E231623,8/12/2019,22349A,,M
E231624,8/12/2019,21651A,Other Asian,M
E231625,8/12/2019,21453C,Asian Indian,F
E231626,8/12/2019,22349A,Other Asian,M
E231627,8/12/2019,22349A,Asian Indian,M
E231628,8/12/2019,22349A,Hispanic,F
E231629,8/12/2019,22349A,White,F
E231630,8/12/2019,22349A,Other Asian,F
E231631,8/12/2019,22349A,White,M
E231632,8/12/2019,22349A,Other,M
E231634,8/12/2019,231235A,Other,F
E231635,8/12/2019,231235A 4000A1,Other Asian,F
E231636,8/12/2019,22349A,Asian Indian,F
E231637,8/12/2019,22349A,Hispanic,M
E231638,8/12/2019,21461A,White,M
E232625,8/12/2019,38300,,F
E232627,8/12/2019,21453A,,F
E232628,8/12/2019,38300,,F
E232629,8/12/2019,231235A,,F
E232630,8/12/2019,5200A,,M
E232631,8/12/2019,38300,,M
E232632,8/12/2019,231235A,,M
E232633,8/12/2019,38300,Other Asian,M
E232634,8/12/2019,231235A,,M
E232636,8/12/2019,231235A,Other Asian,M
E232637,8/12/2019,231235A,,M
E232638,8/12/2019,231235A,,F
T506569,8/12/2019,21453C,White,Male
T506930,8/12/2019,4000A1 5204A,Asian Indian,Male
T507944,8/12/2019,22450A,,Male
T508287,8/12/2019,24252A,Asian Indian,Male
T509627,8/12/2019,22450A,Asian Indian,Male
T510105,8/12/2019,23152A 23152F,Hispanic,Male
E227669,8/13/2019,23123A,,M
E231406,8/13/2019,24603B,,F
T509578,8/13/2019,10.56.140,Black,Male
T509969,8/13/2019,23123A 16028A,Black,Female
E229027,8/14/2019,21460A,Other Asian,F
E231305,8/14/2019,4000A1,,M
E232027,8/14/2019,22450A,,F
E232028,8/14/2019,22450A,,M
E232029,8/14/2019,22450A 5200B,,F
E232030,8/14/2019,22450A,,M
E232032,8/14/2019,22450A 12500A,Hispanic,F
E232033,8/14/2019,22450A,,M
E232034,8/14/2019,22450A 4000A1,,M
E232035,8/14/2019,22450A,,F
E232036,8/14/2019,22450A,,F
E232037,8/14/2019,22450A 12500A,Hispanic,M
E232639,8/14/2019,21453A,Other,M
E232640,8/14/2019,22101D,Asian Indian,M
E232641,8/14/2019,23123A,White,F
E232642,8/14/2019,12500A,Hispanic,M
E232643,8/14/2019,231235A,Black,M
E232644,8/14/2019,231235A,Other Asian,F
E232645,8/14/2019,231235A,Other,F
T497588,8/14/2019,4000A1,White,Male
T497589,8/14/2019,4000A1,Hispanic,Male
T508428,8/14/2019,22450A,White,Male
T509264,8/14/2019,22106,Asian Indian,Male
T509265,8/14/2019,23103,Asian Indian,Female
T509329,8/14/2019,4000A1 146012A,Hispanic,Male
T509877,8/14/2019,23152A,White,Male
T510165,8/14/2019,21453A,Other Asian,Male
E224093,8/15/2019,21209A,,F
E224094,8/15/2019,22450A,,F
E224095,8/15/2019,22450A,,M
E224096,8/15/2019,21650,,F
E229028,8/15/2019,10.08.220,Hispanic,F
E229029,8/15/2019,22350,Asian Indian,F
E229031,8/15/2019,22450A,Other Asian,F
E229032,8/15/2019,22450A,Hispanic,F
E229033,8/15/2019,22450A,Asian Indian,M
E229034,8/15/2019,22350,Hispanic,M
E229035,8/15/2019,22350 22450A,Other Asian,F
E229281,8/15/2019,21453A 146011A,Other Asian,M
E230614,8/15/2019,22349A,White,M
E230615,8/15/2019,22349A,Black,F
E230616,8/15/2019,22349A,White,M
E231201,8/15/2019,231235A 21950A,Other Asian,M
E231202,8/15/2019,231235A,Asian Indian,M
E231203,8/15/2019,22107,White,M
E231205,8/15/2019,27151A,Hispanic,M
E231206,8/15/2019,21453A 146011A 26710 4462A,Hispanic,M
E231207,8/15/2019,21955,Hispanic,F
E231208,8/15/2019,21453A,Other Asian,F
E231209,8/15/2019,12500A 22450A,Hispanic,F
E231210,8/15/2019,22450A,Hispanic,F
T509266,8/15/2019,21663 12500A 16028A,Hispanic,Male
T510106,8/15/2019,23152A 23152B,Asian Indian,Male
E230617,8/16/2019,22349A,White,F
E230817,8/16/2019,23123A,Hispanic,M
E230818,8/16/2019,22450A,,M
E230819,8/16/2019,22450A,,M
E230820,8/16/2019,23123A,Other,M
E230821,8/16/2019,22107,,F
E231639,8/16/2019,231235A,,F
E232646,8/16/2019,22450A,,M
E232647,8/16/2019,22450A,,F
E232648,8/16/2019,22450A,,F
E232649,8/16/2019,21755A,,M
E232651,8/16/2019,21755A,,M
T509248,8/16/2019,21460A 16028A,Unknown,Male
E229036,8/17/2019,23223B,,F
E229282,8/17/2019,12500A,Hispanic,M
E229283,8/17/2019,12509D,,M
E230408,8/17/2019,27151A 12500A,Hispanic,M
E230409,8/17/2019,24600A,Other Asian,M
T508549,8/17/2019,24603E,Hispanic,Male
T508829,8/17/2019,21453A,Hispanic,Male
T509193,8/17/2019,267085A,Hispanic,Male
E229038,8/18/2019,12500A,Hispanic,M
E229039,8/18/2019,12500A,Hispanic,M
E229040,8/18/2019,23152A 23152B,,M
E229041,8/18/2019,23152A,Hispanic,M
E229284,8/18/2019,23223B,Hispanic,M
E229285,8/18/2019,12500A,Hispanic,M
E229286,8/18/2019,23223B,,F
E229287,8/18/2019,23152A,White,M
E229302,8/18/2019,22450A,Other Asian,M
T508429,8/18/2019,24250 12500A,Hispanic,Female
T509855,8/18/2019,22450A,Asian Indian,Male
T510250,8/18/2019,12951A,Hispanic,Male
E227547,8/19/2019,22107,,M
E227548,8/19/2019,22107,,M
E227549,8/19/2019,21453A,White,M
E227550,8/19/2019,21950A,,M
E227551,8/19/2019,21453A,,M
E227552,8/19/2019,21453A,,M
E227553,8/19/2019,5200A 5200B,,F
E227554,8/19/2019,21209A,,M
E227555,8/19/2019,21209A,,F
E227556,8/19/2019,21209A,,M
E229303,8/19/2019,21453A,Asian Indian,F
E229909,8/19/2019,21211A 12500A,Hispanic,F
E229910,8/19/2019,21211A,Other Asian,M
E229911,8/19/2019,21211A,Other Asian,F
E229912,8/19/2019,21211A,Hispanic,F
E229913,8/19/2019,22350,Other,F
E229914,8/19/2019,21453A,Other Asian,M
E229915,8/19/2019,21211A,Hispanic,M
E229916,8/19/2019,22349A,Other Asian,M
E229917,8/19/2019,21453C,Asian Indian,M
E229918,8/19/2019,21453C,White,M
E229919,8/19/2019,21453C,White,M
E229920,8/19/2019,231235A,White,M
E230822,8/19/2019,21950A 26700A,Other Asian,F
E230823,8/19/2019,21456A,,M
E230824,8/19/2019,10.56.140,Other,M
E230825,8/19/2019,21453A,,M
E230826,8/19/2019,21456A,Hispanic,F
E230827,8/19/2019,21955,Other,M
E230828,8/19/2019,22107,Other Asian,M
E230829,8/19/2019,21955,,M
E230830,8/19/2019,21970A,,F
E230831,8/19/2019,10.56.140,,M
E231407,8/19/2019,22349A,Black,F
E231408,8/19/2019,22349A,Asian Indian,M
E231409,8/19/2019,22349A,Asian Indian,M
E231410,8/19/2019,22349A,Asian Indian,M
E231411,8/19/2019,22349A,Other Asian,M
E231412,8/19/2019,22349A 27360A,Other Asian,M
E232652,8/19/2019,22450A,White,M
E232653,8/19/2019,22450A,Other Asian,M
E232654,8/19/2019,22450A,Other Asian,M
E232655,8/19/2019,22450A,Other,M
E232656,8/19/2019,22450A 231235A,Hispanic,M
E232657,8/19/2019,22450A,Other,M
E232658,8/19/2019,22450A,White,M
E232659,8/19/2019,22450A,White,M
E232660,8/19/2019,22450A 2800,Other Asian,M
E232661,8/19/2019,38300,White,M
E232662,8/19/2019,38300,Other,M
E232663,8/19/2019,38300,Other,M
E232664,8/19/2019,22450A,Hispanic,M
E232665,8/19/2019,22450A,Other,M
E232666,8/19/2019,22450A 12500A,Hispanic,F
T497590,8/19/2019,21453A,Hispanic,Female
T506931,8/19/2019,23123A,Asian Indian,Female
T508216,8/19/2019,12500A,Hispanic,
T508288,8/19/2019,20002A 12500A 16028A,Hispanic,Male
T508763,8/19/2019,21453A 12500A,Hispanic,Male
T509628,8/19/2019,4000A1,Hispanic,Female
T509677,8/19/2019,22450A,Asian Indian,Male
T510089,8/19/2019,21955,Other Asian,Male
T510091,8/19/2019,21955,Asian Indian,Female
T510092,8/19/2019,21955,,
T510093,8/19/2019,21955,Other Asian,Female
T510094,8/19/2019,21955,White,Male
T510095,8/19/2019,21955,White,Male
T510096,8/19/2019,21955,Other Asian,Male
T510097,8/19/2019,21955,Other Asian,Male
T510098,8/19/2019,21651A,Other Asian,Male
T510099,8/19/2019,21955,Other Asian,Male
T510251,8/19/2019,12500A 22101D,Hispanic,Male
T510275,8/19/2019,21453A,Asian Indian,Male
T510276,8/19/2019,21453A,Other Asian,Male
T510277,8/19/2019,21453A,Other,Male
T510278,8/19/2019,21453A,Asian Indian,Male
T510280,8/19/2019,22450A,Hispanic,Male
E224098,8/20/2019,21460A 12500A,Hispanic,M
E224099,8/20/2019,21460A,,F
E224100,8/20/2019,21460A,,F
E224201,8/20/2019,231235A,White,F
E224202,8/20/2019,27315D1,,M
E224203,8/20/2019,231235A,,F
E224204,8/20/2019,22450A,,M
E224205,8/20/2019,22450A,,M
E224206,8/20/2019,22450A,Other Asian,F
E224207,8/20/2019,21460A,,F
E227713,8/20/2019,21453C,,F
E229042,8/20/2019,22350,Asian Indian,M
E232667,8/20/2019,22450A,Other Asian,M
E232668,8/20/2019,22450A,,M
E232669,8/20/2019,22450A,Other Asian,M
E232670,8/20/2019,22450A,Hispanic,M
E232671,8/20/2019,22450A,,M
E232672,8/20/2019,22450A,,M
E232673,8/20/2019,22450A,,M
E232674,8/20/2019,22450A,White,M
E232675,8/20/2019,22450A,,M
E232676,8/20/2019,22450A,Other Asian,M
